STAID,LAT_GAGE,LNG_GAGE,HYDRO_DISTURB_INDX,BAS_COMPACTNESS,DRAIN_SQKM,GEOL_REEDBUSH_DOM,GEOL_REEDBUSH_DOM_PCT,SNOW_PCT_PRECIP,STREAMS_KM_SQ_KM,STRAHLER_MAX,MAINSTEM_SINUOUSITY,BFI_AVE,CONTACT,PCT_1ST_ORDER,PCT_2ND_ORDER,PCT_3RD_ORDER,PCT_4TH_ORDER,PCT_5TH_ORDER,PCT_6TH_ORDER_OR_MORE,DDENS_2009,STOR_NOR_2009,NPDES_MAJ_DENS,DEVNLCD06,FORESTNLCD06,PLANTNLCD06,WATERNLCD06,WOODYWETNLCD06,EMERGWETNLCD06,NITR_APP_KG_SQKM,PHOS_APP_KG_SQKM,PESTAPP_KG_SQKM,ECO2_BAS_DOM,ECO3_BAS_DOM,NUTR_BAS_DOM,HLR_BAS_DOM_100M,PNV_BAS_DOM,AWCAVE,PERMAVE,BDAVE,OMAVE,WTDEPAVE,ROCKDEPAVE,CLAYAVE,SILTAVE,KFACT_UP,RFACT,ELEV_MEAN_M_BASIN,SLOPE_PCT,ASPECT_DEGREES,Group
1054200,44.390444,-70.979644,4,2.2,181.0,1,100.0,39.0,0.38,3,1.21,47.4,15.5,66.44,26.76,6.81,0.0,0.0,0.0,0.0,0.0,0.0,0.33,99.04,0.0,0.0,0.3,0.05,0.4,0.1,0.0,5.3,58,8,18,43,0.14,2.81,1.38,1.3,4.14,50.52,6.12,50.33,0.21,117.4,622.9,22.3,40.1,Undeveloped
1097000,42.432038,-71.449785,28,1.27,299.3,1,98.8,27.1,0.8,4,1.54,55.5,131.8,48.07,12.52,18.47,1.27,0.0,0.0,13.03,42.1,1.0,33.4,47.46,6.77,2.01,6.85,1.45,1016.7,173.0,40.8,8.1,59,14,7,50,0.13,5.76,1.34,0.84,3.62,51.12,5.41,40.58,0.21,136.8,106.3,4.5,81.0,Urban
1111500,41.996487,-71.562563,24,1.33,237.2,2,100.0,26.5,0.76,4,1.64,53.2,68.7,66.91,12.6,13.69,6.8,0.0,0.0,11.38,110.83,0.42,11.84,69.94,4.54,2.6,7.92,0.99,438.4,92.6,1.9,8.1,59,14,16,49,0.12,5.75,1.41,2.5,3.92,52.71,5.4,41.74,0.2,139.56,150.6,4.0,67.0,Other
1116500,41.750934,-71.445058,22,1.37,525.0,2,100.0,25.5,0.82,5,1.59,58.1,90.1,64.5,14.6,8.57,8.46,2.4,0.0,8.0,328.14,0.38,21.3,59.55,3.34,3.98,8.32,1.7,420.7,87.0,2.9,8.1,59,14,16,49,0.12,5.12,1.41,2.93,3.52,54.49,5.53,44.89,0.21,152.01,121.4,3.6,92.4,Other
1118500,41.383711,-71.833125,17,1.18,765.8,2,99.8,24.5,0.72,5,2.18,65.3,77.8,56.24,20.73,9.04,6.95,4.8,0.0,5.22,12.11,0.26,11.01,59.01,8.17,2.19,17.02,0.76,986.4,260.0,3.7,8.1,59,14,7,49,0.12,6.9,1.36,5.68,4.12,55.67,4.64,41.64,0.22,168.64,69.1,3.7,148.3,Other
1124000,42.022319,-71.955629,29,1.42,392.0,1,100.0,29.9,0.93,4,1.79,52.9,90.3,62.37,22.8,5.11,8.35,0.0,0.0,10.97,70.19,0.77,12.0,69.04,5.39,2.81,9.14,0.58,598.5,119.6,17.2,8.1,59,14,16,50,0.14,3.66,1.37,1.3,3.33,52.86,5.89,45.59,0.2,136.35,230.3,6.7,129.3,Other
1125100,41.97815,-71.90035,28,1.43,262.3,1,95.89,29.0,0.81,4,1.28,52.4,77.8,55.79,20.56,16.02,7.56,0.0,0.0,19.82,91.54,0.38,18.57,58.65,6.13,5.49,8.68,0.72,702.7,138.3,10.5,8.1,59,14,16,50,0.13,5.33,1.36,1.17,3.31,54.27,5.27,41.1,0.2,137.63,206.6,4.8,170.4,Other
1127000,41.597876,-71.984242,24,0.85,1838.7,1,72.0,27.8,0.81,5,1.41,52.9,75.1,59.95,20.04,9.29,5.77,3.71,0.0,9.25,47.43,0.49,11.83,61.33,9.15,2.65,12.83,0.64,987.4,223.4,13.3,8.1,59,14,16,49,0.12,5.23,1.38,2.37,3.76,54.24,5.59,43.4,0.21,145.34,164.4,5.1,186.1,Other
1170100,42.703417,-72.670648,11,1.82,107.0,1,100.0,34.3,0.99,3,1.42,45.7,33.7,61.5,18.86,19.63,0.0,0.0,0.0,0.93,1.15,0.0,2.93,91.01,4.15,0.38,1.3,0.05,301.3,66.0,23.0,5.3,58,8,16,50,0.14,2.9,1.34,1.01,4.83,45.15,6.03,52.82,0.24,117.35,410.9,13.6,117.5,Undeveloped
1184000,41.987319,-72.605367,22,0.74,25049.5,1,80.4,33.2,0.69,6,1.43,47.6,68.0,59.58,18.62,10.55,5.32,3.23,1.41,3.21,121.05,0.22,6.89,77.87,6.36,1.88,3.16,0.28,510.0,97.8,6.2,5.3,58,8,16,50,0.13,3.75,1.37,1.57,3.99,50.39,6.04,49.02,0.24,101.98,384.4,11.6,157.9,Other
1184490,41.913889,-72.55,12,2.01,38.1,1,100.0,25.4,0.7,2,1.54,52.9,35.5,60.99,39.01,0.0,0.0,0.0,0.0,5.25,6.15,0.0,17.97,41.68,35.21,0.28,3.5,0.1,2482.6,454.4,25.6,8.1,59,14,12,49,0.11,7.62,1.42,1.85,4.53,56.34,5.61,41.33,0.24,140.43,93.9,4.2,241.7,Other
1188000,41.786209,-72.964826,12,2.41,10.6,1,100.0,27.9,0.17,1,1.13,52.7,34.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.57,64.04,17.65,0.31,6.35,0.15,974.3,181.4,15.0,8.1,59,14,16,50,0.12,6.12,1.37,3.25,3.56,58.08,5.45,41.68,0.22,149.46,279.8,4.2,36.3,Other
1189995,41.908431,-72.760651,29,1.18,1493.0,1,66.4,28.4,0.62,5,1.88,48.7,87.0,56.86,19.09,9.39,3.5,7.27,0.0,5.16,204.4,0.47,14.35,71.6,5.02,2.93,4.49,0.34,452.9,81.0,6.9,5.3,58,8,16,49,0.12,4.74,1.41,2.38,4.04,51.66,5.99,46.73,0.21,144.08,271.6,7.9,116.2,Other
1192500,41.783155,-72.587311,26,1.41,190.7,1,100.0,25.9,0.6,3,1.66,52.4,47.2,58.53,31.36,10.11,0.0,0.0,0.0,8.92,70.18,1.05,44.7,40.81,6.89,1.56,4.79,0.24,952.8,162.1,7.5,8.1,59,14,16,49,0.12,6.45,1.43,2.42,4.08,52.35,5.87,43.98,0.23,138.99,136.4,5.1,263.1,Urban
1192883,41.520098,-72.705929,17,2.43,77.9,1,100.0,23.7,0.91,3,1.23,49.2,38.4,71.25,21.03,7.72,0.0,0.0,0.0,2.57,30.64,0.0,13.09,59.27,18.6,0.71,5.4,0.24,907.3,177.2,31.5,8.1,59,14,16,49,0.15,3.56,1.37,3.25,3.84,49.32,7.99,53.16,0.26,153.26,105.0,6.9,351.0,Other
1193500,41.552321,-72.449253,13,1.69,271.3,1,100.0,25.2,0.63,4,1.45,52.6,34.5,71.82,21.32,4.04,2.7,0.0,0.0,2.58,9.52,0.0,11.36,64.28,6.84,0.81,13.66,0.46,1443.1,350.4,17.7,8.1,59,14,16,49,0.13,4.15,1.4,3.1,3.75,54.43,6.1,45.78,0.21,143.16,147.4,6.0,177.0,Other
1196500,41.449542,-72.840934,22,1.11,285.7,1,100.0,22.7,0.59,4,1.57,49.8,44.4,57.93,20.9,5.54,12.87,0.0,0.0,6.3,33.54,1.05,55.96,36.02,1.62,1.15,3.73,0.2,577.5,81.4,11.7,8.1,59,14,16,49,0.13,5.97,1.4,1.89,4.08,51.68,6.64,47.64,0.25,151.69,91.6,5.3,115.5,Urban
1198125,42.074814,-73.333449,23,0.87,1210.6,1,75.3,29.6,0.57,5,1.92,45.4,85.0,55.8,21.15,10.83,10.36,1.22,0.0,5.04,47.25,0.74,9.83,69.25,10.09,2.04,6.06,0.59,533.4,105.2,4.0,5.3,58,8,9,50,0.13,3.39,1.43,2.65,4.27,46.8,9.56,53.27,0.24,128.43,388.9,9.9,167.8,Other
1201487,41.466206,-73.403176,18,1.0,155.1,1,89.8,23.2,1.0,4,1.84,49.4,26.0,53.98,21.08,10.76,8.01,0.0,0.0,9.67,40.73,0.64,44.34,45.95,3.19,2.24,3.18,0.14,449.5,65.5,4.9,8.1,59,14,16,49,0.13,5.24,1.39,4.17,3.62,53.39,6.19,44.78,0.22,161.86,166.4,6.9,359.8,Urban
1205500,41.383985,-73.167612,25,0.79,3998.6,1,78.4,27.1,0.74,6,1.41,48.0,51.2,57.51,18.29,11.27,6.91,3.16,1.8,4.48,192.48,0.38,10.65,67.23,12.58,2.52,4.46,0.46,561.8,110.2,7.1,5.3,58,8,16,50,0.13,3.98,1.42,2.95,4.2,49.87,7.74,49.64,0.23,137.74,295.2,9.8,189.7,Other
1208500,41.442319,-73.062608,31,1.13,674.4,1,92.6,25.7,0.76,4,1.2,47.7,37.0,57.87,22.57,10.97,6.59,0.0,0.0,9.79,101.38,1.33,26.48,59.76,7.63,1.87,2.56,0.22,560.7,98.7,6.9,8.1,59,14,16,49,0.13,4.18,1.41,3.12,3.82,51.8,6.25,46.3,0.21,145.8,237.8,8.0,152.7,Urban
1208990,41.29454,-73.39512,12,1.16,53.8,1,100.0,23.0,1.22,3,1.36,48.1,36.2,65.63,24.07,10.3,0.0,0.0,0.0,5.58,10.55,0.0,13.22,75.93,2.78,1.18,4.54,0.98,287.4,44.5,1.9,8.1,59,14,16,49,0.13,4.49,1.41,2.95,4.14,52.22,6.02,45.6,0.21,157.45,174.5,8.1,198.5,Other
1331095,42.935632,-73.651784,16,0.75,9784.7,3,62.5,34.5,0.56,6,1.69,49.2,132.8,58.64,19.7,8.33,6.72,3.29,1.64,1.27,149.04,0.11,3.84,72.49,6.49,4.0,11.09,0.53,381.5,83.2,6.2,5.3,58,8,16,51,0.14,3.36,1.35,2.02,4.12,46.39,7.8,49.41,0.23,97.62,433.4,12.2,141.7,Undeveloped
1349150,42.876184,-74.602919,11,2.03,154.8,1,100.0,28.7,0.78,3,1.91,37.2,387.8,66.25,17.24,15.46,0.0,0.0,0.0,1.29,0.29,0.0,6.16,27.38,59.75,0.1,4.1,0.47,2863.0,610.2,31.1,8.1,83,7,11,50,0.15,0.73,1.42,2.42,1.79,52.34,28.37,53.18,0.38,95.02,313.0,6.5,3.1,Other
1349840,42.28953,-74.115971,3,3.22,5.2,1,100.0,34.4,0.45,1,1.09,40.5,79.9,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,2.1,0.5,0.1,5.3,58,8,16,50,0.1,1.28,1.38,0.61,5.65,26.47,15.24,60.11,0.21,104.3,858.5,25.1,311.3,Undeveloped
1349950,42.308418,-74.389869,16,2.5,177.9,1,100.0,32.8,0.34,2,1.38,38.1,77.5,71.06,28.94,0.0,0.0,0.0,0.0,2.81,3.53,0.0,4.72,83.69,5.34,0.3,3.88,0.33,246.8,58.4,3.1,5.3,58,8,16,50,0.1,1.56,1.36,1.19,4.25,43.29,13.26,57.98,0.23,97.32,630.0,15.8,189.7,Undeveloped
1357500,42.785356,-73.707619,23,0.49,9113.4,1,80.6,31.0,0.78,7,1.49,45.5,202.7,61.77,18.36,9.2,4.15,1.96,2.36,1.71,59.77,0.24,7.65,50.39,24.25,1.71,9.89,0.51,1229.2,258.0,21.1,8.1,83,7,16,50,0.13,2.59,1.41,1.9,3.29,50.13,15.96,52.41,0.3,100.07,379.8,7.9,215.6,Other
1362370,42.102028,-74.310889,6,3.4,80.2,1,100.0,32.9,0.32,2,1.15,43.9,31.4,94.63,5.37,0.0,0.0,0.0,0.0,1.25,0.14,0.0,1.23,97.81,0.07,0.04,0.77,0.0,20.7,4.1,0.1,5.3,58,8,20,50,0.1,1.21,1.4,0.67,5.51,31.14,15.25,60.11,0.23,131.69,682.6,32.8,189.0,Undeveloped
1364959,41.937037,-74.374596,8,3.5,14.0,1,100.0,32.9,0.29,1,1.14,49.2,18.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.5,0.1,0.0,5.3,58,8,19,50,0.1,1.28,1.38,0.63,5.65,26.36,15.21,60.24,0.21,184.46,785.9,21.7,155.5,Undeveloped
1389500,40.884722,-74.226111,33,1.26,1982.0,1,52.0,20.9,0.79,6,2.83,43.9,162.8,51.63,18.91,13.11,10.54,2.61,0.39,10.85,376.91,1.36,31.78,49.24,1.76,3.5,11.92,0.41,690.6,143.3,5.3,5.3,58,8,16,49,0.1,3.36,1.41,2.07,3.33,48.63,11.45,44.17,0.24,164.45,183.0,7.4,139.5,Urban
1398000,40.473333,-74.827778,15,2.0,66.0,1,100.0,17.9,0.85,3,1.2,30.8,294.9,72.95,21.94,5.11,0.0,0.0,0.0,0.0,0.0,0.0,19.22,28.0,46.73,0.03,0.73,0.01,2676.4,604.5,53.1,8.3,64,9,11,49,0.14,2.21,1.44,0.81,4.42,46.73,20.55,55.52,0.35,164.14,82.1,3.3,101.9,Other
1421618,42.361193,-74.662098,12,3.35,37.3,1,100.0,29.5,0.23,1,1.14,38.3,45.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.93,64.37,32.62,0.06,0.27,0.0,1083.4,218.0,12.4,5.3,58,8,16,50,0.11,1.2,1.36,1.22,4.07,48.13,12.66,58.74,0.24,99.85,684.1,17.8,239.7,Other
1422738,42.259529,-75.041832,14,3.76,1.7,1,100.0,28.1,0.97,1,1.05,43.0,56.4,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35,66.23,26.9,0.0,2.05,0.0,1047.6,210.8,11.2,5.3,58,8,16,48,0.12,1.25,1.3,1.93,2.66,56.4,10.72,58.36,0.24,104.84,608.3,9.2,242.8,Other
1422747,42.172863,-75.121279,12,2.04,63.9,1,100.0,29.2,0.76,3,1.12,42.6,57.6,69.31,12.46,18.23,0.0,0.0,0.0,0.0,0.0,0.0,2.97,63.04,31.24,0.19,0.79,0.03,1158.1,233.0,11.9,5.3,58,8,16,48,0.11,1.26,1.36,1.59,3.72,49.11,12.61,58.8,0.24,105.83,561.4,14.3,201.3,Other
143400680,41.967037,-74.447931,7,3.08,23.4,1,100.0,35.3,0.41,2,1.11,49.0,28.3,78.78,21.22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.99,0.0,0.0,0.01,0.0,0.7,0.2,0.0,5.3,58,8,16,50,0.1,1.24,1.39,0.65,5.56,29.38,15.25,60.11,0.22,198.02,899.5,23.9,216.1,Undeveloped
1434021,42.011203,-74.414318,9,3.42,2.2,1,100.0,36.3,0.86,1,1.04,48.9,33.7,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,99.92,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.3,58,8,19,50,0.1,1.28,1.38,0.61,5.65,26.47,15.24,60.11,0.21,210.81,1029.7,25.5,289.5,Undeveloped
1434025,41.99537,-74.500987,7,3.34,9.7,1,100.0,36.6,0.47,1,1.06,47.9,21.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.76,0.0,0.0,0.24,0.0,0.5,0.1,0.1,5.3,58,8,16,50,0.1,1.21,1.4,0.67,5.51,31.2,15.25,60.11,0.23,166.42,870.1,23.3,180.2,Undeveloped
1435000,41.890092,-74.589879,13,2.35,172.5,1,100.0,34.1,0.42,3,1.23,48.6,33.0,48.57,28.16,20.93,0.0,0.0,0.0,1.16,1.44,0.0,0.6,98.32,0.23,0.09,0.6,0.05,18.3,4.5,0.5,5.3,58,8,16,50,0.1,1.18,1.41,0.71,5.41,33.68,15.2,60.08,0.23,169.99,769.1,19.8,185.2,Undeveloped
1463500,40.221667,-74.778056,27,0.79,17579.8,1,95.7,25.5,0.63,8,1.82,47.6,168.8,56.64,19.54,10.37,4.07,2.29,3.32,3.69,102.84,0.25,10.23,67.27,15.13,2.06,3.36,0.24,941.9,215.8,19.6,5.3,62,8,16,49,0.11,2.29,1.41,1.26,3.93,48.69,16.81,53.36,0.25,134.3,382.1,10.0,159.3,Other
1466500,39.885,-74.505278,12,2.55,5.4,1,100.0,15.0,0.64,1,1.36,73.6,66.8,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.17,75.0,0.0,0.0,16.34,0.0,12.0,2.6,0.1,8.5,84,14,2,55,0.08,11.86,1.46,1.84,3.58,60.0,5.73,14.97,0.16,169.02,43.7,0.6,288.1,Other
1472157,40.151491,-75.601305,16,1.66,152.3,4,72.4,18.6,0.72,3,1.39,51.6,175.0,61.41,20.77,17.81,0.0,0.0,0.0,1.97,6.4,0.0,9.13,49.73,29.34,0.28,1.92,0.01,2834.1,672.7,32.8,8.3,64,9,16,49,0.13,1.95,1.39,0.53,4.79,55.96,20.53,52.03,0.31,157.14,160.4,7.3,115.0,Other
1477120,39.740556,-75.259167,16,2.47,67.4,1,100.0,13.7,0.64,3,1.31,58.2,804.7,55.06,24.16,18.35,0.0,0.0,0.0,7.41,4.97,0.0,18.56,19.41,49.39,0.13,10.22,0.04,5772.8,1320.5,1353.6,8.5,84,14,2,49,0.12,5.91,1.47,1.67,3.96,59.82,14.86,27.8,0.31,170.01,30.8,1.5,252.9,Other
1480617,39.961773,-75.801334,31,1.62,143.5,3,94.8,18.7,0.61,3,2.13,53.1,563.1,53.01,20.24,26.2,0.0,0.0,0.0,1.39,19.21,1.39,20.1,33.36,37.71,0.36,1.59,0.02,4539.2,1090.4,69.5,8.3,64,9,16,49,0.13,1.41,1.41,0.58,4.6,59.38,22.56,51.09,0.31,154.79,191.9,5.3,114.3,Other
1480870,39.968719,-75.673272,31,1.8,232.2,3,86.3,18.1,0.73,4,1.43,53.2,341.2,61.5,17.95,13.55,6.99,0.0,0.0,3.02,39.68,1.29,22.99,36.06,30.23,1.22,1.99,0.05,3729.0,870.3,53.0,8.3,64,9,11,49,0.13,1.64,1.38,0.49,5.03,58.7,21.03,52.04,0.32,156.9,156.5,5.5,121.5,Other
1481000,39.869833,-75.593262,29,1.55,755.2,3,55.2,17.6,0.73,5,1.39,54.3,400.8,59.7,20.34,11.56,6.14,2.17,0.0,2.65,17.76,0.79,23.24,32.11,35.23,0.47,1.62,0.03,3886.9,911.1,56.7,8.3,64,9,11,49,0.13,1.52,1.39,0.52,4.88,59.1,21.6,52.35,0.32,157.33,147.8,5.6,125.3,Other
